"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"19819-17171","C","James","James McCann","McCann","7.892500305175782","40","2200","DET@SDP","DET","SDP","","","",""
"19819-11094","1B","Chris","Chris Carter","Carter","6.966071537562779","56","2200","TEX@NYY","NYY","TEX","","","",""
"19819-70572","1B","Ty","Ty Kelly","Kelly","2.442857197352818","28","2200","PHI@ARI","PHI","ARI","","","",""
"19819-5052","C","Geovany","Geovany Soto","Soto","8.73076923076923","13","2200","OAK@CWS","CWS","OAK","DL","Elbow","",""
"19819-52175","OF","Matt","Matt Olson","Olson","5.414285932268415","7","2200","OAK@CWS","OAK","CWS","","","",""
"19819-5135","OF","Alex","Alex Gordon","Gordon","6.217187404632568","64","2200","TOR@KAN","KAN","TOR","","","",""
"19819-13343","2B","Dixon","Dixon Machado","Machado","3.6206896551724137","29","2200","DET@SDP","DET","SDP","","","",""
"19819-13359","C","Chris","Chris Herrmann","Herrmann","5.196078431372549","51","2200","PHI@ARI","ARI","PHI","","","",""
"19819-21578","3B","Josh","Josh Rutledge","Rutledge","5.04054054054054","37","2200","LAA@BOS","BOS","LAA","","","",""
"19819-21589","OF","Willy","Willy Garcia","Garcia","5.376923194298377","26","2200","OAK@CWS","CWS","OAK","","","",""
"19819-5223","3B","Jhonny","Jhonny Peralta","Peralta","2.5999999273390997","21","2200","PIT@STL","STL","PIT","","","",""
"19819-5227","C","Chris","Chris Gimenez","Gimenez","6.166666666666667","33","2200","MIN@CLE","MIN","CLE","","","",""
"19819-13451","SS","Ronald","Ronald Torreyes","Torreyes","5.404545523903587","44","2200","TEX@NYY","NYY","TEX","","","",""
"19819-5289","OF","Andre","Andre Ethier","Ethier","2.9000000953674316","16","2200","COL@LOS","LOS","COL","DL","Back","",""
"19819-38087","SS","Deven","Deven Marrero","Marrero","5.937142944335937","35","2200","LAA@BOS","BOS","LAA","","","",""
"19819-72928","2B","T.J.","T.J. Rivera","Rivera","6.028571304009885","49","2200","NYM@SFG","NYM","SFG","","","",""
"19819-13586","2B","Christian","Christian Colon","Colon","2.2833333015441895","24","2200","CHC@MIA","MIA","CHC","","","",""
"19819-21797","SS","Jose","Jose Peraza","Peraza","8.307462322178171","67","2200","CIN@WAS","CIN","WAS","","","",""
"19819-13613","OF","Darrell","Darrell Ceciliani","Ceciliani","11.633333841959635","3","2200","TOR@KAN","TOR","KAN","DL","Shoulder","",""
"19819-5475","C","Miguel","Miguel Montero","Montero","5.4380950927734375","42","2200","CHC@MIA","CHC","MIA","","","",""
"19819-38276","OF","Albert","Albert Almora Jr.","Almora Jr.","5.191803478803791","61","2200","CHC@MIA","CHC","MIA","","","",""
"19819-13731","3B","Ryan","Ryan Flaherty","Flaherty","4.561538402850811","13","2200","BAL@TAM","BAL","TAM","DL","Shoulder","",""
"19819-5557","2B","Aaron","Aaron Hill","Hill","3.8757576219963306","33","2200","NYM@SFG","SFG","NYM","","","",""
"19819-13858","C","Christian","Christian Vazquez","Vazquez","6.613157975046258","38","2200","LAA@BOS","BOS","LAA","","","",""
"19819-13871","OF","Shane","Shane Peterson","Peterson","6.5","14","2200","BAL@TAM","TAM","BAL","","","",""
"19819-71217","C","Omar","Omar Narvaez","Narvaez","4.876922998672876","39","2200","OAK@CWS","CWS","OAK","","","",""
"19819-42645","C","Cameron","Cameron Rupp","Rupp","7.25","44","2200","PHI@ARI","PHI","ARI","","","",""
"19819-11989","OF","Jon","Jon Jay","Jay","5.33770501809042","61","2200","CHC@MIA","CHC","MIA","","","",""
"19819-10007","OF","Justin","Justin Ruggiano","Ruggiano","4.863157975046258","19","2200","NYM@SFG","SFG","NYM","","","",""
"19819-5927","C","A.J.","A.J. Ellis","Ellis","4.717646879308364","17","2200","CHC@MIA","MIA","CHC","","","",""
"19819-12236","2B","Trevor","Trevor Plouffe","Plouffe","6.595081767097849","61","2200","BAL@TAM","TAM","BAL","","","",""
"19819-38868","OF","Mikie","Mikie Mahtook","Mahtook","5.234210365696957","38","2200","DET@SDP","DET","SDP","","","",""
"19819-12311","OF","Daniel","Daniel Nava","Nava","5.900000138716265","44","2100","PHI@ARI","PHI","ARI","","","",""
"19819-79894","SS","Allen","Allen Cordoba","Cordoba","4.601754171806469","57","2100","DET@SDP","SDP","DET","","","",""
"19819-38955","OF","Joey","Joey Rickard","Rickard","4.5120001220703125","50","2100","BAL@TAM","BAL","TAM","","","",""
"19819-79961","2B","Gift","Gift Ngoepe","Ngoepe","4.464285714285714","28","2100","PIT@STL","PIT","STL","DL","Hamstring","",""
"19819-79988","OF","Danny","Danny Ortiz","Ortiz","1.0222222010294597","9","2100","PIT@STL","PIT","STL","","","",""
"19819-12767","OF","Andrew","Andrew Romine","Romine","6.5500002260561345","54","2100","DET@SDP","DET","SDP","","","",""
"19819-16930","OF","Norichika","Norichika Aoki","Aoki","5.8134613037109375","52","2100","HOU@SEA","HOU","SEA","","","",""
"19819-72264","OF","Max","Max Moroff","Moroff","3.6142856052943637","14","2100","PIT@STL","PIT","STL","","","",""
"19819-80562","SS","Ramon","Ramon Torres","Torres","7.0428570338657925","7","2100","TOR@KAN","KAN","TOR","","","",""
"19819-21183","C","Carlos","Carlos Perez","Perez","1.3","5","2100","LAA@BOS","LAA","BOS","","","",""
"19819-13130","C","Eric","Eric Fryer","Fryer","2.84999994131235","26","2100","PIT@STL","STL","PIT","","","",""
"19819-52149","2B","Micah","Micah Johnson","Johnson","0.8857142584664481","7","2100","MIL@ATL","ATL","MIL","DL","Wrist","",""
"19819-13238","C","Josh","Josh Phegley","Phegley","4.597435975686098","39","2100","OAK@CWS","OAK","CWS","","","",""
"19819-52164","2B","Raul","Raul Mondesi","Mondesi","5.320000203450521","15","2100","TOR@KAN","KAN","TOR","","","",""
"19819-13253","C","Martin","Martin Maldonado","Maldonado","7.185714479476687","63","2100","LAA@BOS","LAA","BOS","","","",""
"19819-72678","OF","Rob","Rob Segedin","Segedin","3.0999999046325684","2","2100","COL@LOS","LOS","COL","DL","Wrist","",""
"19819-5151","2B","Chris","Chris Coghlan","Coghlan","3.691666497124566","36","2100","TOR@KAN","TOR","KAN","DL","Wrist","",""
"19819-54307","C","Elias","Elias Diaz","Diaz","6.547826352326767","23","2100","PIT@STL","PIT","STL","","","",""
"19819-58411","OF","Ryan","Ryan Rua","Rua","5.051111178927951","45","2100","TEX@NYY","TEX","NYY","","","",""
"19819-13516","C","Stephen","Stephen Vogt","Vogt","6.00740729437934","54","2100","OAK@CWS","OAK","CWS","","","",""
"19819-5374","OF","Franklin","Franklin Gutierrez","Gutierrez","3.896969881924716","33","2100","COL@LOS","LOS","COL","","","",""
"19819-13615","C","Francisco","Francisco Pena","Pena","9.919999694824218","5","2100","BAL@TAM","BAL","TAM","","","",""
"19819-73023","OF","Teoscar","Teoscar Hernandez","Hernandez","0","1","2100","HOU@SEA","HOU","SEA","","","",""
"19819-5492","2B","Adam","Adam Rosales","Rosales","5.350847664525953","59","2100","OAK@CWS","OAK","CWS","","","",""
"19819-38297","C","Austin","Austin Barnes","Barnes","7.364864864864865","37","2100","COL@LOS","LOS","COL","","","",""
"19819-13724","OF","Matt","Matt Szczur","Szczur","3.9000000649310174","47","2100","DET@SDP","SDP","DET","","","",""
"19819-13805","OF","Jeremy","Jeremy Hazelbaker","Hazelbaker","4.368750095367432","32","2100","PHI@ARI","ARI","PHI","","","",""
"19819-38592","3B","Cheslor","Cheslor Cuthbert","Cuthbert","4.025000095367432","32","2100","TOR@KAN","KAN","TOR","","","",""
"19819-38602","OF","Arismendy","Arismendy Alcantara","Alcantara","2.982608629309613","46","2100","CIN@WAS","CIN","WAS","","","",""
"19819-5841","SS","Andres","Andres Blanco","Blanco","2.8575000762939453","40","2100","PHI@ARI","PHI","ARI","","","",""
"19819-71509","C","Juan","Juan Graterol","Graterol","3.4888888465033636","18","2100","LAA@BOS","LAA","BOS","","","",""
"19819-38872","OF","Jesse","Jesse Winker","Winker","8.050000190734863","4","2100","CIN@WAS","CIN","WAS","","","",""
"19819-6137","OF","Shane","Shane Robinson","Robinson","3.6400001525878904","5","2100","LAA@BOS","LAA","BOS","","","",""
"19819-79883","1B","Brock","Brock Stassi","Stassi","3.2578948171515214","38","2000","PHI@ARI","PHI","ARI","","","",""
"19819-38938","OF","Mac","Mac Williamson","Williamson","6.580000305175782","10","2000","NYM@SFG","SFG","NYM","","","",""
"19819-79918","C","Kyle","Kyle Higashioka","Higashioka","1.3777777353922527","9","2000","TEX@NYY","NYY","TEX","","","",""
"19819-6216","OF","Rickie","Rickie Weeks Jr.","Weeks Jr.","5.935135300095017","37","2000","BAL@TAM","TAM","BAL","DL","Shoulder","",""
"19819-73832","2B","Joey","Joey Wendle","Wendle","6.810714176722935","28","2000","OAK@CWS","OAK","CWS","","","",""
"19819-6283","OF","Craig","Craig Gentry","Gentry","3.1888889736599393","36","2000","BAL@TAM","BAL","TAM","","","",""
"19819-39090","2B","Erik","Erik Gonzalez","Gonzalez","5.618750095367432","16","2000","MIN@CLE","CLE","MIN","","","",""
"19819-71874","C","Bruce","Bruce Maxwell","Maxwell","4.929999923706054","10","2000","OAK@CWS","OAK","CWS","","","",""
"19819-12584","OF","Alex","Alex Presley","Presley","6.2055553860134545","18","2000","DET@SDP","DET","SDP","DTD","Head","",""
"19819-53593","OF","Patrick","Patrick Kivlehan","Kivlehan","3.4779998779296877","50","2000","CIN@WAS","CIN","WAS","","","",""
"19819-80329","2B","Chris","Chris Bostick","Bostick","1","3","2000","PIT@STL","PIT","STL","","","",""
"19819-80339","C","Mike","Mike Ohlman","Ohlman","1.9","5","2000","TOR@KAN","TOR","KAN","","","",""
"19819-53757","1B","Rob","Rob Refsnyder","Refsnyder","3.4399998982747397","15","2000","TEX@NYY","NYY","TEX","","","",""
"19819-21088","OF","Jabari","Jabari Blash","Blash","4.607142857142857","14","2000","DET@SDP","SDP","DET","","","",""
"19819-17024","C","Andrew","Andrew Susac","Susac","5.177777608235677","9","2000","MIL@ATL","MIL","ATL","","","",""
"19819-17067","C","Jett","Jett Bandy","Bandy","7.638094947451637","42","2000","MIL@ATL","MIL","ATL","","","",""
"19819-80565","OF","Jaycob","Jaycob Brugman","Brugman","6.238461421086238","13","2000","OAK@CWS","OAK","CWS","","","",""
"19819-17097","OF","Brandon","Brandon Nimmo","Nimmo","1.2","5","2000","NYM@SFG","NYM","SFG","","","",""
"19819-21212","OF","Mason","Mason Williams","Williams","5.299999872843425","3","2000","TEX@NYY","NYY","TEX","","","",""
"19819-17145","2B","Greg","Greg Garcia","Garcia","3.1553570883614674","56","2000","PIT@STL","STL","PIT","","","",""
"19819-13060","SS","Adeiny","Adeiny Hechavarria","Hechavarria","6.229999923706055","20","2000","CHC@MIA","MIA","CHC","DL","Oblique","",""
"19819-17169","OF","Shawn","Shawn O'Malley","O'Malley","4.902247053853581","89","2000","HOU@SEA","SEA","HOU","DL","Shoulder","",""
"19819-17198","2B","Tommy","Tommy La Stella","La Stella","3.8608696979025137","23","2000","CHC@MIA","CHC","MIA","","","",""
"19819-13114","SS","Chase","Chase d'Arnaud","d'Arnaud","4.0870966757497476","31","2000","DET@SDP","SDP","DET","","","",""
"19819-68410","OF","Hyun Soo","Hyun Soo Kim","Kim","4.385365928091654","41","2000","BAL@TAM","BAL","TAM","","","",""
"19819-11096","OF","Chris","Chris Heisey","Heisey","2.3392857142857144","28","2000","CIN@WAS","WAS","CIN","DL","Biceps","",""
"19819-13174","C","Hector","Hector Sanchez","Sanchez","1.927777820163303","18","2000","DET@SDP","SDP","DET","DL","Foot","",""
"19819-68471","OF","Tony","Tony Kemp","Kemp","0","2","2000","HOU@SEA","HOU","SEA","","","",""
"19819-68470","OF","JaCoby","JaCoby Jones","Jones","4.081818320534446","22","2000","DET@SDP","DET","SDP","","","",""
"19819-68486","OF","Boog","Boog Powell","Powell","2.8","20","2000","HOU@SEA","SEA","HOU","","","",""
"19819-68489","OF","Dwight","Dwight Smith Jr.","Smith Jr.","4.590000152587891","10","2000","TOR@KAN","TOR","KAN","","","",""
"19819-80785","1B","David","David Washington","Washington","0","3","2000","BAL@TAM","BAL","TAM","","","",""
"19819-80802","OF","Cameron","Cameron Perkins","Perkins","3.1666666666666665","3","2000","PHI@ARI","PHI","ARI","","","",""
"19819-70574","OF","Jared","Jared Hoying","Hoying","5.458333333333333","24","2000","TEX@NYY","TEX","NYY","","","",""
"19819-68533","OF","Brett","Brett Phillips","Phillips","1.8399999618530274","5","2000","MIL@ATL","MIL","ATL","","","",""
"19819-70586","OF","Brett","Brett Eibner","Eibner","4.447058733771829","17","2000","COL@LOS","LOS","COL","","","",""
"19819-52157","C","Tom","Tom Murphy","Murphy","1.5499999523162842","4","2000","COL@LOS","COL","LOS","","","",""
"19819-68544","3B","Matt","Matt Chapman","Chapman","8.725000381469727","4","2000","OAK@CWS","OAK","CWS","DL","Knee","",""
"19819-52171","C","Kevin","Kevin Plawecki","Plawecki","3.8200000762939452","10","2000","NYM@SFG","NYM","SFG","","","",""
"19819-70665","C","Jacob","Jacob Stallings","Stallings","7.699999809265137","2","2000","PIT@STL","PIT","STL","","","",""
"19819-13332","SS","Pete","Pete Kozma","Kozma","1.8666666666666667","30","2000","TEX@NYY","TEX","NYY","","","",""
"19819-5152","OF","Emilio","Emilio Bonifacio","Bonifacio","1.155263198049445","38","2000","MIL@ATL","ATL","MIL","","","",""
"19819-11311","C","Drew","Drew Butera","Butera","3.8517240326980065","29","2000","TOR@KAN","KAN","TOR","","","",""
"19819-21573","2B","Jace","Jace Peterson","Peterson","4.411904834565663","42","2000","MIL@ATL","ATL","MIL","","","",""
"19819-21582","SS","Cristhian","Cristhian Adames","Adames","0.5166666507720947","12","2000","COL@LOS","COL","LOS","","","",""
"19819-11349","SS","Ruben","Ruben Tejada","Tejada","3.5916665395100913","12","2000","BAL@TAM","BAL","TAM","","","",""
"19819-13425","C","Tuffy","Tuffy Gosewisch","Gosewisch","1.109090891751376","11","2000","HOU@SEA","SEA","HOU","","","",""
"19819-13473","C","Caleb","Caleb Joseph","Joseph","5.323809669131324","42","2000","BAL@TAM","BAL","TAM","","","",""
"19819-5282","C","Jeff","Jeff Mathis","Mathis","4.213888804117839","36","2000","PHI@ARI","ARI","PHI","","","",""
"19819-21666","OF","Mark","Mark Canha","Canha","5.851724032698007","29","2000","OAK@CWS","OAK","CWS","","","",""
"19819-5319","SS","Cliff","Cliff Pennington","Pennington","4.619512046255717","41","2000","LAA@BOS","LAA","BOS","","","",""
"19819-13520","2B","Phil","Phil Gosselin","Gosselin","1.566666603088379","24","2000","PIT@STL","PIT","STL","","","",""
"19819-38100","SS","Matt","Matt Reynolds","Reynolds","2.1434782276982847","23","2000","NYM@SFG","NYM","SFG","","","",""
"19819-38112","3B","Giovanny","Giovanny Urshela","Urshela","0","1","2000","MIN@CLE","CLE","MIN","","","",""
"19819-38123","SS","Luis","Luis Sardinas","Sardinas","1.899999947383486","29","2000","BAL@TAM","BAL","TAM","","","",""
"19819-38127","C","Tony","Tony Wolters","Wolters","7.164583206176758","48","2000","COL@LOS","COL","LOS","","","",""
"19819-38140","1B","Greg","Greg Bird","Bird","5.352631418328536","19","2000","TEX@NYY","NYY","TEX","DL","Ankle","",""
"19819-5373","OF","Ichiro","Ichiro Suzuki","Suzuki","2.4916666666666667","60","2000","CHC@MIA","MIA","CHC","","","",""
"19819-21815","OF","Socrates","Socrates Brito","Brito","4.85","40","2000","PHI@ARI","ARI","PHI","","","",""
"19819-62780","SS","Wilmer","Wilmer Difo","Difo","3.477500152587891","40","2000","CIN@WAS","WAS","CIN","","","",""
"19819-5493","C","Ryan","Ryan Hanigan","Hanigan","7.2000002179827005","14","2000","COL@LOS","COL","LOS","","","",""
"19819-5497","SS","Paul","Paul Janish","Janish","0","6","2000","BAL@TAM","BAL","TAM","","","",""
"19819-5513","OF","Drew","Drew Stubbs","Stubbs","1.2","10","2000","TEX@NYY","TEX","NYY","","","",""
"19819-38282","1B","Daniel","Daniel Vogelbach","Vogelbach","3.0714285714285716","7","2000","HOU@SEA","SEA","HOU","","","",""
"19819-71182","3B","Jeimer","Jeimer Candelario","Candelario","4.200000127156575","6","2000","CHC@MIA","CHC","MIA","","","",""
"19819-52885","C","Dustin","Dustin Garneau","Garneau","5.636363636363637","22","2000","COL@LOS","COL","LOS","","","",""
"19819-14012","OF","Jarrett","Jarrett Parker","Parker","3.466666751437717","9","2000","NYM@SFG","SFG","NYM","DL","Shoulder","",""
"19819-38599","OF","Lewis","Lewis Brinson","Brinson","2.727272727272727","11","2000","MIL@ATL","MIL","ATL","","","",""
"19819-52995","C","Luke","Luke Maile","Maile","3.7482757568359375","29","2000","TOR@KAN","TOR","KAN","","","",""
"19819-14088","OF","Jake","Jake Smolinski","Smolinski","5.738383591777146","99","2000","OAK@CWS","OAK","CWS","DL","Shoulder","",""
"19819-71508","OF","Mike","Mike Freeman","Freeman","2.5062499046325684","16","2000","COL@LOS","LOS","COL","","","",""
"19819-6025","C","Jose","Jose Lobaton","Lobaton","4.920000076293945","20","2000","CIN@WAS","WAS","CIN","","","",""
"19819-6068","1B","Michael","Michael Morse","Morse","2.320833365122477","24","2000","NYM@SFG","SFG","NYM","DL","Concussion","",""
"19819-79859","C","Stuart","Stuart Turner","Turner","2.4642857142857144","14","2000","CIN@WAS","CIN","WAS","","","",""
"19819-80804","P","Tyler","Tyler Webb","Webb","0","0","0","TEX@NYY","NYY","TEX","","","",""
